Filename,File Size,Creation Date,Original Path
Shadow Messages_transcript.txt,1.16 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Shadow Messages
in_this_alley_where_i_Hide_-_LIVE-stadium_2_transcript.txt,1.10 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_this_alley_where_i_Hide_-_LIVE-stadium_2
Echoes-of-Yesterday_analysis.txt,3.22 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes-of-Yesterday
Echoes-of-Yesterday_transcript.txt,1.65 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes-of-Yesterday
in This aLLey Where i HiDe-oG (Remix)-grity232_analysis.txt,3.31 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity232
in This aLLey Where i HiDe-oG (Remix)-grity232_transcript.txt,911.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity232
in This aLLey Where i HiDe (Remastered x2) (1)_analysis.txt,3.42 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe (Remastered x2) (1)
in This aLLey Where i HiDe (Remastered x2) (1)_transcript.txt,1.10 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe (Remastered x2) (1)
Willow_whispers-indie-folk-feelers_transcript.txt,968.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-indie-folk-feelers
Willow_whispers-indie-folk-feelers_analysis.txt,1.76 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-indie-folk-feelers
Kings and Queens of Litter (Remastered)1 (3)_analysis.txt,3.11 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Kings and Queens of Litter (Remastered)1 (3)
Kings and Queens of Litter (Remastered)1 (3)_transcript.txt,536.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Kings and Queens of Litter (Remastered)1 (3)
Heroes_Rise__-_Villains_Overthrow_(Remastered)2_2_transcript.txt,1.84 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heroes_Rise__-_Villains_Overthrow_(Remastered)2_2
The Sound of Ancestors (Remastered)_transcript.txt,2.22 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/The Sound of Ancestors (Remastered)
The Sound of Ancestors (Remastered)_analysis.txt,3.65 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/The Sound of Ancestors (Remastered)
Hope_from_Broken_Parts_transcript.txt,1.42 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Hope_from_Broken_Parts
witched Road (Remix)234_analysis.txt,2.50 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/witched Road (Remix)234
witched Road (Remix)234_transcript.txt,448.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/witched Road (Remix)234
Bite in the Night (Remastered)_transcript.txt,1.58 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Bite in the Night (Remastered)
Bite in the Night (Remastered)_analysis.txt,3.63 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Bite in the Night (Remastered)
Willow Tree (Remix)-142 (1)_transcript.txt,831.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-142 (1)
Willow Tree (Remix)-142 (1)_analysis.txt,3.49 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-142 (1)
in This aLLey Where i HiDe-oG (Remix)249_analysis.txt,2.95 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)249
in This aLLey Where i HiDe-oG (Remix)249_transcript.txt,904.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)249
In_the_Junkyard_I_find_analysis.txt,4.00 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/In_the_Junkyard_I_find
In_the_Junkyard_I_find_transcript.txt,1.47 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/In_the_Junkyard_I_find
bite in the night323 _transcript.txt,1.27 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night323 
bite in the night323 _analysis.txt,3.11 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night323 
Willow Tree (Remix)-214_analysis.txt,3.17 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-214
Willow Tree (Remix)-214_transcript.txt,835.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-214
in This aLLey Where i HiDe-oG (Remix)-grity259_transcript.txt,907.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity259
in This aLLey Where i HiDe-oG (Remix)-grity259_analysis.txt,2.86 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity259
Willow_whispers-v4_transcript.txt,1.24 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-v4
Willow_whispers-v4_analysis.txt,3.50 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-v4
Heroes Rise  - Villains Overthrow (Remastered)_analysis.txt,3.47 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heroes Rise  - Villains Overthrow (Remastered)
Heroes Rise  - Villains Overthrow (Remastered)_transcript.txt,1.81 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heroes Rise  - Villains Overthrow (Remastered)
Blues-in-the-Moonlit-Nights_transcript.txt,1.88 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Blues-in-the-Moonlit-Nights
Blues-in-the-Moonlit-Nights_analysis.txt,3.37 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Blues-in-the-Moonlit-Nights
Echoes_of_Love_(1)_transcript.txt,1.63 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes_of_Love_(1)
Echoes_of_Love_(1)_analysis.txt,3.24 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes_of_Love_(1)
A New Dawn (1)_transcript.txt,1.30 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/A New Dawn (1)
A New Dawn (1)_analysis.txt,3.07 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/A New Dawn (1)
bite in the night227_analysis.txt,3.26 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night227
bite in the night227_transcript.txt,1.07 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night227
Echoes of the Junkyard_transcript.txt,1.64 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes of the Junkyard
Echoes of the Junkyard_analysis.txt,3.61 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Echoes of the Junkyard
Sammy's Serenade (Remastered x2) LadyGroup_transcript.txt,1.69 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammy's Serenade (Remastered x2) LadyGroup
Sammy's Serenade (Remastered x2) LadyGroup_analysis.txt,3.38 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammy's Serenade (Remastered x2) LadyGroup
Willow_whispers(Remastered)1_analysis.txt,3.02 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers(Remastered)1
Willow_whispers(Remastered)1_transcript.txt,1.05 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers(Remastered)1
in This aLLey Where i HiDe-oG_transcript.txt,1.33 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG
in This aLLey Where i HiDe-oG_analysis.txt,3.01 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG
in_This_aLLey_Where_i_HiDe2_analysis.txt,3.13 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_This_aLLey_Where_i_HiDe2
in_This_aLLey_Where_i_HiDe2_transcript.txt,1.61 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_This_aLLey_Where_i_HiDe2
Folk Song of a Dark Traveler236_analysis.txt,3.11 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Folk Song of a Dark Traveler236
Folk Song of a Dark Traveler236_transcript.txt,766.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Folk Song of a Dark Traveler236
Shadows on the Horizon_transcript.txt,1.30 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Shadows on the Horizon
Shadows on the Horizon_analysis.txt,3.43 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Shadows on the Horizon
in_this_alley_where_i_Hide LIVE_-_CuT-og (3)_analysis.txt,3.44 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_this_alley_where_i_Hide LIVE_-_CuT-og (3)
in_this_alley_where_i_Hide LIVE_-_CuT-og (3)_transcript.txt,1.45 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_this_alley_where_i_Hide LIVE_-_CuT-og (3)
Dance_Like_Nobodys_Watching_transcript.txt,1.05 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Dance_Like_Nobodys_Watching
Dance_Like_Nobodys_Watching_analysis.txt,1.87 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Dance_Like_Nobodys_Watching
No More Love Songs344_analysis.txt,2.72 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs344
No More Love Songs344_transcript.txt,1.67 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs344
photoswipe.css,4.06 KB,06-01-25,/Users/steven/Music/nocTurneMeLoDieS/Media/css
photoswipe.min.js,65.58 KB,06-01-25,/Users/steven/Music/nocTurneMeLoDieS/Media/css
main.css,2.50 KB,06-01-25,/Users/steven/Music/nocTurneMeLoDieS/Media/css
Folk Song of a Dark Traveler253_transcript.txt,1.33 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Folk Song of a Dark Traveler253
Folk Song of a Dark Traveler253_analysis.txt,3.39 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Folk Song of a Dark Traveler253
in This aLLey Where i HiDe-oG (Remix)-grity251_analysis.txt,3.42 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity251
in This aLLey Where i HiDe-oG (Remix)-grity251_transcript.txt,872.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity251
Willow_whispers-feelers-chill (5)_analysis.txt,2.97 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (5)
Willow_whispers-feelers-chill (5)_transcript.txt,366.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (5)
Unraveling the Cosmic Dance The Void Phi and Fibonacci in Lifes Infinite Game_transcript.txt,9.14 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Unraveling the Cosmic Dance The Void Phi and Fibonacci in Lifes Infinite Game
Unraveling the Cosmic Dance The Void Phi and Fibonacci in Lifes Infinite Game_analysis.txt,3.01 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Unraveling the Cosmic Dance The Void Phi and Fibonacci in Lifes Infinite Game
The Cosmic Dance of Creation From Void to Reality_analysis.txt,3.39 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/The Cosmic Dance of Creation From Void to Reality
The Cosmic Dance of Creation From Void to Reality_transcript.txt,7.61 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/The Cosmic Dance of Creation From Void to Reality
Heartbeats_in_the_Dark2_(Remastered)_(1)_transcript.txt,847.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats_in_the_Dark2_(Remastered)_(1)
Heartbeats_in_the_Dark2_(Remastered)_(1)_analysis.txt,1.50 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heartbeats_in_the_Dark2_(Remastered)_(1)
in This aLLey Where i HiDe-oG (Remix)-grity256_analysis.txt,3.31 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity256
in This aLLey Where i HiDe-oG (Remix)-grity256_transcript.txt,1.92 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)-grity256
Willow_whispers-v4-2_analysis.txt,3.31 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-v4-2
Willow_whispers-v4-2_transcript.txt,1.18 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-v4-2
in This aLLey Where i HiDe-oG (Remix)252_analysis.txt,3.11 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)252
in This aLLey Where i HiDe-oG (Remix)252_transcript.txt,417.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)252
Love is rubbish Let's Get Trashy (Remix)304-folk_transcript.txt,1.59 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)304-folk
Love is rubbish Let's Get Trashy (Remix)304-folk_analysis.txt,2.86 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)304-folk
Willow Tree (Remix)-206_analysis.txt,3.04 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-206
Willow Tree (Remix)-206_transcript.txt,893.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-206
Junkyard_Symphony_Scraps_(Remastered)_transcript.txt,495.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Junkyard_Symphony_Scraps_(Remastered)
Junkyard_Symphony_Scraps_(Remastered)_analysis.txt,972.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Junkyard_Symphony_Scraps_(Remastered)
Sammy's Serenade (Remastered x2)2-1_analysis.txt,3.58 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammy's Serenade (Remastered x2)2-1
Sammy's Serenade (Remastered x2)2-1_transcript.txt,1.68 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammy's Serenade (Remastered x2)2-1
bite in the night258_analysis.txt,3.12 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night258
bite in the night258_transcript.txt,1.18 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/bite in the night258
Sammy's Serenade (Remastered x2)2_analysis.txt,3.45 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Sammy's Serenade (Remastered x2)2
Love in Imperfection_transcript.txt,1.68 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love in Imperfection
Love in Imperfection_analysis.txt,3.47 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love in Imperfection
photoswipe-ui-default.min.js,9.65 KB,06-01-25,/Users/steven/Music/nocTurneMeLoDieS/Media/js
photoswipe.min.js,31.16 KB,06-01-25,/Users/steven/Music/nocTurneMeLoDieS/Media/js
main.js,2.93 KB,06-01-25,/Users/steven/Music/nocTurneMeLoDieS/Media/js
Kings and Queens of Litter (Remastered)1 (4)_analysis.txt,3.23 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Kings and Queens of Litter (Remastered)1 (4)
Kings and Queens of Litter (Remastered)1 (4)_transcript.txt,2.57 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Kings and Queens of Litter (Remastered)1 (4)
Recycled-Symphony2_transcript.txt,1.41 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Recycled-Symphony2
Recycled-Symphony2_analysis.txt,3.14 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Recycled-Symphony2
The Alley King (Remastered)_analysis.txt,3.45 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/The Alley King (Remastered)
The Alley King (Remastered)_transcript.txt,1.77 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/The Alley King (Remastered)
Love is rubbish Let's Get Trashy (Remix)317 (1)_analysis.txt,2.91 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)317 (1)
Love is rubbish Let's Get Trashy (Remix)317 (1)_transcript.txt,1.62 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)317 (1)
Project 2025_analysis.txt,3.60 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Project 2025
Project 2025_transcript.txt,2.00 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Project 2025
in This aLLey Where i HiDe-oG (Remix)_analysis.txt,3.11 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)
in This aLLey Where i HiDe-oG (Remix)_transcript.txt,951.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)
No More Love Songs - Encore (Remastered) (1)_analysis.txt,3.12 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs - Encore (Remastered) (1)
No More Love Songs - Encore (Remastered) (1)_transcript.txt,1.97 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs - Encore (Remastered) (1)
Heroes Rise  - Villains Overthrow (Remastered) (Remix)304_transcript.txt,2.12 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heroes Rise  - Villains Overthrow (Remastered) (Remix)304
Heroes Rise  - Villains Overthrow (Remastered) (Remix)304_analysis.txt,3.52 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heroes Rise  - Villains Overthrow (Remastered) (Remix)304
My Junkyard Symphony_transcript.txt,1.61 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/My Junkyard Symphony
My Junkyard Symphony_analysis.txt,2.86 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/My Junkyard Symphony
in This aLLey Where i HiDe-oG (Remix)239_analysis.txt,2.91 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)239
in This aLLey Where i HiDe-oG (Remix)239_transcript.txt,911.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)239
Bite in the Night-4m-xtra_transcript.txt,1.35 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Bite in the Night-4m-xtra
Bite in the Night-4m-xtra_analysis.txt,3.73 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Bite in the Night-4m-xtra
Willow_whispers-feelers-chill (Remastered x2) (1)_analysis.txt,3.17 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (Remastered x2) (1)
Willow_whispers-feelers-chill (Remastered x2) (1)_transcript.txt,1.29 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (Remastered x2) (1)
Hope from Broken Parts_analysis.txt,3.67 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Hope from Broken Parts
Hope from Broken Parts_transcript.txt,1.42 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Hope from Broken Parts
Willow_whispers-feelers-v2_transcript.txt,453.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-v2
Willow_whispers-feelers-v2_analysis.txt,1.09 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-v2
Love is rubbish Let's Get Trashy (Remix)329 (1)_analysis.txt,3.22 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)329 (1)
Love is rubbish Let's Get Trashy (Remix)329 (1)_transcript.txt,1.76 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)329 (1)
in This aLLey Where i HiDe-oG (Remix)254_analysis.txt,3.02 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)254
in This aLLey Where i HiDe-oG (Remix)254_transcript.txt,903.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in This aLLey Where i HiDe-oG (Remix)254
Willow_whispers-feelers-chill (Remastered x2)_analysis.txt,3.85 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (Remastered x2)
Willow_whispers-feelers-chill (Remastered x2)_transcript.txt,1.23 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (Remastered x2)
Beautiful_Mess-v4_2_analysis.txt,1.60 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Beautiful_Mess-v4_2
Beautiful_Mess-v4_2_transcript.txt,1.52 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Beautiful_Mess-v4_2
witched Road (Remix)245_transcript.txt,881.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/witched Road (Remix)245
witched Road (Remix)245_analysis.txt,3.64 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/witched Road (Remix)245
Heroes Rise  - Villains Overthrow (Remastered)232_analysis.txt,3.63 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heroes Rise  - Villains Overthrow (Remastered)232
Heroes Rise  - Villains Overthrow (Remastered)232_transcript.txt,1.66 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Heroes Rise  - Villains Overthrow (Remastered)232
No More Love Songs - Encore (Remastered) (2)_analysis.txt,3.26 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs - Encore (Remastered) (2)
No More Love Songs - Encore (Remastered) (2)_transcript.txt,2.56 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs - Encore (Remastered) (2)
Willow_whispers-v4-og_transcript.txt,1.21 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-v4-og
Willow_whispers-v4-og_analysis.txt,1.34 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-v4-og
Willow_whispers-feelers-chill (2)_transcript.txt,155.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (2)
Willow_whispers-feelers-chill (2)_analysis.txt,3.14 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (2)
Love is rubbish Let's Get Trashy (Remix)254_analysis.txt,3.36 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)254
Love is rubbish Let's Get Trashy (Remix)254_transcript.txt,1.56 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Love is rubbish Let's Get Trashy (Remix)254
Island_of_Dreams_analysis.txt,2.95 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Island_of_Dreams
Island_of_Dreams_transcript.txt,1.89 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Island_of_Dreams
Willow Whispers_analysis.txt,2.97 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Whispers
Willow Whispers_transcript.txt,1.36 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Whispers
Recycled_Symphony2.1_(Remastered)_transcript.txt,1.15 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Recycled_Symphony2.1_(Remastered)
Recycled_Symphony2.1_(Remastered)_analysis.txt,2.96 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Recycled_Symphony2.1_(Remastered)
Folk Song of a Dark Traveler224_transcript.txt,789.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Folk Song of a Dark Traveler224
Folk Song of a Dark Traveler224_analysis.txt,3.11 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Folk Song of a Dark Traveler224
Junkyard Kings_analysis.txt,3.60 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Junkyard Kings
Junkyard Kings_transcript.txt,1.75 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Junkyard Kings
In The Hollow (Remix)259_analysis.txt,2.95 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/In The Hollow (Remix)259
In The Hollow (Remix)259_transcript.txt,1.16 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/In The Hollow (Remix)259
No More Love Songs No More Lies v4-2_analysis.txt,3.21 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs No More Lies v4-2
No More Love Songs No More Lies v4-2_transcript.txt,2.17 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/No More Love Songs No More Lies v4-2
Willow Tree (Remix)-059_analysis.txt,3.39 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-059
Willow Tree (Remix)-059_transcript.txt,529.00 B,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow Tree (Remix)-059
Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt,1.58 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Kings_and_Queens_of_Litter_(Remastered)1 2
Kings_and_Queens_of_Litter_(Remastered)1 2_transcript.txt,2.61 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Kings_and_Queens_of_Litter_(Remastered)1 2
Willow_whispers-feelers-chill (Remastered x2) (2)_analysis.txt,3.11 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (Remastered x2) (2)
Willow_whispers-feelers-chill (Remastered x2) (2)_transcript.txt,1.23 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/Willow_whispers-feelers-chill (Remastered x2) (2)
in_this_alley_where_i_Hide_-_LIVE-stadium_analysis.txt,1.96 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/in_this_alley_where_i_Hide_-_LIVE-stadium
🎵 Petals in the Dark301_transcript.txt,1.33 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/🎵 Petals in the Dark301
🎵 Petals in the Dark301_analysis.txt,2.96 KB,06-02-25,/Users/steven/Music/nocTurneMeLoDieS/Media/🎵 Petals in the Dark301
