Filename,File Size,Creation Date,Width,Height,DPI_X,DPI_Y,Original Path
kE_acT8gS3iIV4c1RRRdJg.jpeg,249.24 KB,06-01-25,1077,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/kE_acT8gS3iIV4c1RRRdJg.jpeg
AlienChicInvadesEarth.jpeg,405.51 KB,06-01-25,1440,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/AlienChicInvadesEarth.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-429.jpeg,183.28 KB,06-01-25,1080,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-429.jpeg
akd7qxRWSYuslu-B_UWulg.jpeg,351.33 KB,06-01-25,1196,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/akd7qxRWSYuslu-B_UWulg.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-583.jpeg,407.80 KB,06-01-25,1196,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-583.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-53.jpeg,160.65 KB,06-01-25,1024,1024,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-53.jpeg
X4E5TG4CTt65cXMoC80Ksg.jpeg,194.03 KB,06-01-25,1024,1024,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/X4E5TG4CTt65cXMoC80Ksg.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-37-1.jpeg,628.19 KB,06-01-25,1280,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-37-1.jpeg
de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-988.jpg,134.61 KB,06-01-25,1024,1024,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/de6a2e87-5ba5-4c58-bff4-d35fc090548a_Ideogram-Tshirt-988.jpg
OLWAyv8ATIKf5p-5VMCsmg.jpeg,506.24 KB,06-01-25,1196,1920,300,300,/Users/steven/Pictures/etsy/ideogram-to-sell/OLWAyv8ATIKf5p-5VMCsmg.jpeg
